ID,"North American Industry Classification System, NAICS - code","North American Industry Classification System, NAICS",Geography - code,Geography,Location indicator - code,Location indicator,Incorporation status - code,Incorporation status,Reference year,Total number of businesses,"All businesses, minimum revenue value","All businesses, maximum revenue value","Businesses in first quartile, minimum value in revenue range","Businesses in first quartile, maximum value in revenue range","Businesses in second quartile, minimum value in revenue range","Businesses in second quartile, maximum value in revenue range","Businesses in third quartile, minimum value in revenue range","Businesses in third quartile, maximum value in revenue range","Businesses in fourth quartile, minimum value in revenue range","Businesses in fourth quartile, maximum value in revenue range",Total revenue,"Total revenue, quality indicator","Total revenue, first quartile","Total revenue, second quartile","Total revenue, third quartile","Total revenue, fourth quartile",Sales of goods and services*,"Sales of goods and services* , quality indicator","Sales of goods and services* , first quartile","Sales of goods and services* , second quartile","Sales of goods and services* , third quartile","Sales of goods and services* , fourth quartile","Sales of goods and services*  , percent of businesses reporting",All other revenues*,"All other revenues* , quality indicator","All other revenues* , first quartile","All other revenues* , second quartile","All other revenues* , third quartile","All other revenues* , fourth quartile","All other revenues* , percent of businesses reporting",Sales of goods and services* ( percent of total revenue),"Sales of goods and services* ( percent of total revenue), quality indicator","Sales of goods and services* ( percent of total revenue), first quartile","Sales of goods and services* ( percent of total revenue), second quartile","Sales of goods and services* ( percent of total revenue), third quartile","Sales of goods and services* ( percent of total revenue), fourth quartile",All other revenues* ( percent of total revenue),"All other revenues* ( percent of total revenue), quality indicator","All other revenues* ( percent of total revenue), first quartile","All other revenues* ( percent of total revenue), second quartile","All other revenues* ( percent of total revenue), third quartile","All other revenues* ( percent of total revenue), fourth quartile"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,0,All industries,48,Alberta,2,Urban,2,Incorporated,2018,164019,30,5000,30,100,100,211,211,523,523,5000,500.3,A,63.2,150.2,332.2,1455.6,44,A,51.7,130.7,290.7,1321.8,90,51.5,B,11.4,19.5,41.5,133.7,41.3,89.7,A,81.9,87,87.5,90.8,10.3,B,18.1,13,12.5,9.2
72,0,All industries,48,Alberta,2,Urban,3,All businesses,2018,213344,30,5000,30,67,67,153,153,390,390,5000,406.5,A,46.1,104.7,244.5,1230.6,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
73,0,All industries,59,British Columbia,1,Rural,1,Unincorporated,2018,14802,30,5000,30,45,45,72,72,136,136,5000,124.4,A,37,57.5,98.7,304.5,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
74,0,All industries,59,British Columbia,1,Rural,2,Incorporated,2018,19466,30,5000,30,113,113,262,262,666,666,5000,580.8,A,68.1,178.6,422.9,1653.5,539.2,A,51.4,154.6,383.7,1567.1,90.1,41.6,B,16.8,24,39.2,86.4,48.2,92.8,A,75.4,86.5,90.7,94.8,7.2,B,24.6,13.5,9.3,5.2
75,0,All industries,59,British Columbia,1,Rural,3,All businesses,2018,34268,30,5000,30,63,63,139,139,370,370,5000,383.6,A,44.3,94.9,228.3,1167.1,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
76,0,All industries,59,British Columbia,2,Urban,1,Unincorporated,2018,114518,30,5000,30,42,42,64,64,115,115,5000,109.4,A,35.3,51.8,85.5,264.9,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
77,0,All industries,59,British Columbia,2,Urban,2,Incorporated,2018,173434,30,5000,30,116,116,268,268,676,676,5000,592.8,A,69.7,182.3,429.8,1689.3,521.4,A,51,147.4,365.8,1521.4,85.3,71.4,B,18.7,34.9,64.1,167.9,47.9,88,A,73.1,80.9,85.1,90.1,12,B,26.9,19.1,14.9,9.9
78,0,All industries,59,British Columbia,2,Urban,3,All businesses,2018,287952,30,5000,30,61,61,138,138,384,384,5000,400.5,A,43,93.5,233.1,1232.6,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
79,0,All industries,63,Territories,1,Rural,1,Unincorporated,2018,581,30,5000,30,45,45,71,71,140,140,5000,129.8,A,37.6,57,99.1,325.6,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
80,0,All industries,63,Territories,1,Rural,2,Incorporated,2018,905,30,5000,30,185,185,508,508,1288,1288,5000,916.8,B,94.5,330.4,796.6,2445.5,4.3,B,76.5,257.2,631.3,2252.3,88.7,112.4,C,18,73.2,165.3,193.2,47.5,87.7,B,81,77.9,79.3,92.1,12.3,C,19,22.1,20.7,7.9
81,0,All industries,63,Territories,1,Rural,3,All businesses,2018,1486,30,5000,30,72,72,201,201,679,679,5000,609.1,B,47.7,124,404.6,1860,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
82,0,All industries,63,Territories,2,Urban,1,Unincorporated,2018,1301,30,5000,30,43,43,72,72,150,150,5000,129.9,A,35.7,55.9,101.3,326.5,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
83,0,All industries,63,Territories,2,Urban,2,Incorporated,2018,1699,30,5000,30,148,148,374,374,931,931,5000,742.7,A,85.4,245.3,596.7,2043.4,651.5,A,60.1,192.8,506.9,1846.2,87.2,91.2,B,25.3,52.5,89.8,197.3,47.7,87.7,A,70.4,78.6,85,90.3,12.3,B,29.6,21.4,15,9.7
84,0,All industries,63,Territories,2,Urban,3,All businesses,2018,3000,30,5000,30,67,67,167,167,499,499,5000,476.9,A,44.7,108.4,295.6,1459,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
85,0,All industries,60,Yukon,1,Rural,1,Unincorporated,2018,210,30,5000,30,50,50,88,88,178,178,5000,160.7,A,39.7,66,133.4,403.6,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
86,0,All industries,60,Yukon,1,Rural,2,Incorporated,2018,222,30,5000,30,125,125,388,388,919,919,5000,835.1,A,76.5,239.9,618.7,2405.2,79.7,A,63.4,218.2,578.2,2298.9,95.9,45.4,B,13.1,21.7,40.5,106.3,37.4,94.6,A,82.8,91,93.5,95.6,5.4,B,17.2,9,6.5,4.4
87,0,All industries,60,Yukon,1,Rural,3,All businesses,2018,432,30,5000,30,69,69,164,164,490,490,5000,507.2,A,47.7,109.1,288.7,1583.5,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
88,0,All industries,60,Yukon,2,Urban,1,Unincorporated,2018,895,30,5000,30,44,44,75,75,156,156,5000,136.5,A,36.4,57.4,106.6,345.7,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
89,0,All industries,60,Yukon,2,Urban,2,Incorporated,2018,1069,30,5000,30,138,138,348,348,818,818,5000,671.2,A,80.5,231.8,539.7,1832.9,599.9,A,55.9,189.2,456.5,1698.1,86.7,71.3,B,24.6,42.7,83.3,134.7,46.2,89.4,A,69.4,81.6,84.6,92.6,10.6,B,30.6,18.4,15.4,7.4
90,0,All industries,60,Yukon,2,Urban,3,All businesses,2018,1964,30,5000,30,65,65,160,160,450,450,5000,427.6,A,44.4,103.9,276.7,1285.2,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
91,0,All industries,61,Nordwest Territories,1,Rural,1,Unincorporated,2018,194,30,5000,30,44,44,69,69,115,115,5000,122.1,A,36.9,54.8,89.4,307.3,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
92,0,All industries,61,Nordwest Territories,1,Rural,2,Incorporated,2018,363,30,5000,30,192,192,504,504,1291,1291,5000,877.5,B,97,329.9,807.1,2275.8,773.3,B,80.1,248.3,648.2,2116.5,89.5,104.2,B,16.9,81.6,158.9,159.3,47.4,88.1,B,82.6,75.3,80.3,93,11.9,B,17.4,24.7,19.7,7
93,0,All industries,61,Nordwest Territories,1,Rural,3,All businesses,2018,557,30,5000,30,73,73,224,224,770,770,5000,614.4,B,48.2,131.5,443,1834.7,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
94,0,All industries,61,Nordwest Territories,2,Urban,1,Unincorporated,2018,387,30,5000,30,40,40,67,67,133,133,5000,115.9,A,34.5,53.2,91,284.7,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
95,0,All industries,61,Nordwest Territories,2,Urban,2,Incorporated,2018,630,30,5000,30,167,167,417,417,1136,1136,5000,864,A,95.9,270.1,719.4,2370.5,739,A,70.7,200.9,607.8,2076.6,87.9,125,B,25.2,69.2,111.6,293.8,50.3,85.5,A,73.7,74.4,84.5,87.6,14.5,B,26.3,25.6,15.5,12.4
96,0,All industries,61,Nordwest Territories,2,Urban,3,All businesses,2018,1017,30,5000,30,72,72,190,190,607,607,5000,579.3,A,46.2,121.4,350,1799.6,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
97,0,All industries,62,Nunavut,1,Rural,1,Unincorporated,2018,177,30,5000,30,43,43,62,62,104,104,5000,101.8,A,37.3,52.1,82.3,235.3,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
98,0,All industries,62,Nunavut,1,Rural,2,Incorporated,2018,320,30,5000,30,231,231,596,596,1338,1338,5000,1018,B,116.9,402.3,901.8,2651,49,B,87.6,277.2,632.7,2401.6,82.8,168.2,C,29.3,125.2,269.1,249.3,54.7,83.5,B,75,68.9,70.2,90.6,16.5,C,25,31.1,29.8,9.4
99,0,All industries,62,Nunavut,1,Rural,3,All businesses,2018,497,30,5000,30,73,73,255,255,840,840,5000,691.7,B,47.4,139.1,490.4,2089.9,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
100,11,"Agriculture, forestry, fishing and hunting",0,Canada,1,Rural,1,Unincorporated,2018,11934,30,5000,30,46,46,79,79,153,153,5000,123.6,A,37.3,60.6,111,285.6,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
101,11,"Agriculture, forestry, fishing and hunting",0,Canada,1,Rural,2,Incorporated,2018,38080,30,5000,30,210,210,513,513,1052,1052,5000,799.1,B,109.6,353.1,743.9,1989.9,740,B,89.6,321.2,691.2,1857.8,97.5,59.2,B,19.9,31.9,52.7,132.1,83.9,92.6,B,81.8,91,92.9,93.4,7.4,B,18.2,9,7.1,6.6
102,11,"Agriculture, forestry, fishing and hunting",0,Canada,1,Rural,3,All businesses,2018,50014,30,5000,30,110,110,329,329,836,836,5000,637.9,B,61.4,202,547.2,1741.2,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
103,11,"Agriculture, forestry, fishing and hunting",0,Canada,2,Urban,1,Unincorporated,2018,4981,30,5000,30,45,45,76,76,141,141,5000,123.8,A,36.8,59,104.2,295.2,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
104,11,"Agriculture, forestry, fishing and hunting",0,Canada,2,Urban,2,Incorporated,2018,18943,30,5000,30,139,139,406,406,1002,1002,5000,762.2,A,77.4,254.4,656.4,2060.6,701.9,A,59.5,221.1,601.6,1925.3,95.1,60.3,B,17.9,33.3,54.8,135.2,74.1,92.1,A,76.9,86.9,91.6,93.4,7.9,B,23.1,13.1,8.4,6.6
105,11,"Agriculture, forestry, fishing and hunting",0,Canada,2,Urban,3,All businesses,2018,23924,30,5000,30,91,91,262,262,785,785,5000,629.3,A,55.5,160.2,481,1820.5,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
106,11,"Agriculture, forestry, fishing and hunting",15,Altantic,1,Rural,1,Unincorporated,2018,7604,30,5000,30,47,47,81,81,150,150,5000,118.2,A,37.6,61.8,111.8,261.4,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
107,11,"Agriculture, forestry, fishing and hunting",15,Altantic,1,Rural,2,Incorporated,2018,3944,30,5000,30,192,192,396,396,736,736,5000,641.5,A,106.2,292.4,534.3,1633.1,609.4,B,95.9,278,515,1548.7,97.8,32.1,B,10.3,14.4,19.2,84.4,54.7,95,B,90.3,95.1,96.4,94.8,5,B,9.7,4.9,3.6,5.2
108,11,"Agriculture, forestry, fishing and hunting",15,Altantic,1,Rural,3,All businesses,2018,11548,30,5000,30,58,58,125,125,296,296,5000,296.9,A,41.9,87.3,192.4,865.9,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
109,11,"Agriculture, forestry, fishing and hunting",15,Altantic,2,Urban,1,Unincorporated,2018,1420,30,5000,30,51,51,97,97,161,161,5000,123.3,A,39,70.8,128.4,255.2,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
110,11,"Agriculture, forestry, fishing and hunting",15,Altantic,2,Urban,2,Incorporated,2018,1180,30,5000,30,137,137,354,354,886,886,5000,683.4,A,76.2,230.7,566.5,1860.1,643.1,A,65.5,212.5,538.3,1756.4,97.4,40.2,B,10.7,18.3,28.3,103.7,55.8,94.1,A,86,92.1,95,94.4,5.9,B,14,7.9,5,5.6
111,11,"Agriculture, forestry, fishing and hunting",15,Altantic,2,Urban,3,All businesses,2018,2600,30,5000,30,67,67,145,145,339,339,5000,377.5,A,45.4,104.8,216.1,1143.8,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
112,11,"Agriculture, forestry, fishing and hunting",10,Newfoundland and Labrador,1,Rural,1,Unincorporated,2018,3191,30,5000,30,41,41,58,58,92,92,5000,79.3,A,34.4,48.4,72.3,162.2,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
113,11,"Agriculture, forestry, fishing and hunting",10,Newfoundland and Labrador,1,Rural,2,Incorporated,2018,486,30,5000,30,155,155,411,411,728,728,5000,599.5,A,90.4,275.6,541.4,1490.7,573.3,B,84,264.1,526.7,1418.3,98.4,26.2,B,6.4,11.5,14.7,72.4,51.2,95.6,B,93,95.8,97.3,95.1,4.4,B,7,4.2,2.7,4.9
114,11,"Agriculture, forestry, fishing and hunting",10,Newfoundland and Labrador,1,Rural,3,All businesses,2018,3677,30,5000,30,42,42,64,64,116,116,5000,148.1,A,35.2,52.2,85.2,419.8,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
115,11,"Agriculture, forestry, fishing and hunting",10,Newfoundland and Labrador,2,Urban,1,Unincorporated,2018,353,30,5000,30,42,42,64,64,102,102,5000,86,A,35.3,53.5,80.8,174.6,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
116,11,"Agriculture, forestry, fishing and hunting",10,Newfoundland and Labrador,2,Urban,2,Incorporated,2018,160,30,5000,30,121,121,298,298,924,924,5000,610.4,A,70.3,198.4,522.8,1650.3,576.9,B,57.2,174,496.8,1579.4,96.3,33.6,A,13.1,24.3,26,70.8,54.4,94.5,B,81.4,87.7,95,95.7,5.5,A,18.6,12.3,5,4.3
117,11,"Agriculture, forestry, fishing and hunting",10,Newfoundland and Labrador,2,Urban,3,All businesses,2018,513,30,5000,30,48,48,84,84,180,180,5000,249.6,A,37.4,65,124.1,771.9,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
118,11,"Agriculture, forestry, fishing and hunting",11,Prince Edward Island,1,Rural,1,Unincorporated,2018,1090,30,5000,30,82,82,145,145,211,211,5000,164.8,A,48.7,114.2,178.7,317.5,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
119,11,"Agriculture, forestry, fishing and hunting",11,Prince Edward Island,1,Rural,2,Incorporated,2018,422,30,5000,30,176,176,354,354,1051,1051,5000,817.4,A,102.8,261.2,661.7,2243.7,755.4,B,90.1,247.6,605.5,2078.4,98.3,61.9,A,12.7,13.6,56.2,165.3,79.6,92.4,B,87.7,94.8,91.5,92.6,7.6,A,12.3,5.2,8.5,7.4
120,11,"Agriculture, forestry, fishing and hunting",11,Prince Edward Island,1,Rural,3,All businesses,2018,1512,30,5000,30,97,97,173,173,267,267,5000,346.9,A,56.1,134.4,214.6,982.5,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
121,11,"Agriculture, forestry, fishing and hunting",11,Prince Edward Island,2,Urban,1,Unincorporated,2018,198,30,5000,30,57,57,105,105,141,141,5000,116.7,A,42.4,82.2,120.9,221.3,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
122,11,"Agriculture, forestry, fishing and hunting",11,Prince Edward Island,2,Urban,2,Incorporated,2018,227,30,5000,30,155,155,370,370,1199,1199,5000,832.7,A,89.1,244.2,709.6,2287.9,777.5,A,80.8,219.3,672.3,2137.7,100,55.2,B,8.2,24.9,37.3,150.3,76.7,93.4,A,90.8,89.8,94.8,93.4,6.6,B,9.2,10.2,5.2,6.6
123,11,"Agriculture, forestry, fishing and hunting",11,Prince Edward Island,2,Urban,3,All businesses,2018,425,30,5000,30,89,89,150,150,461,461,5000,499.1,A,54,117.7,250.6,1574.3,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
124,11,"Agriculture, forestry, fishing and hunting",12,Nova Scotia,1,Rural,1,Unincorporated,2018,2065,30,5000,30,53,53,96,96,176,176,5000,141.4,A,41.3,72.3,132,320,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
125,11,"Agriculture, forestry, fishing and hunting",12,Nova Scotia,1,Rural,2,Incorporated,2018,1857,30,5000,30,214,214,382,382,625,625,5000,561.6,A,118.1,302.1,483.5,1342.9,527,C,108.3,284.9,466.6,1251.4,97.8,33.9,C,9.8,17.2,16.9,91.6,48.8,94,C,91.7,94.3,96.5,93.2,6,C,8.3,5.7,3.5,6.8
126,11,"Agriculture, forestry, fishing and hunting",12,Nova Scotia,1,Rural,3,All businesses,2018,3922,30,5000,30,77,77,183,183,404,404,5000,340.4,A,50.8,123.4,283.1,904.2,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
127,11,"Agriculture, forestry, fishing and hunting",12,Nova Scotia,2,Urban,1,Unincorporated,2018,665,30,5000,30,56,56,123,123,186,186,5000,136.2,A,40.6,86.9,152.5,264.8,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
128,11,"Agriculture, forestry, fishing and hunting",12,Nova Scotia,2,Urban,2,Incorporated,2018,487,30,5000,30,135,135,323,323,845,845,5000,651.6,A,75.1,218.8,544.4,1768.2,605,B,63.8,205.7,524.1,1629.4,96.9,45.9,B,11.3,13.1,20.3,138.8,52,93,B,85,94,96.3,92.1,7,B,15,6,3.7,7.9
129,11,"Agriculture, forestry, fishing and hunting",12,Nova Scotia,2,Urban,3,All businesses,2018,1152,30,5000,30,75,75,158,158,296,296,5000,354.1,A,47.6,117.5,213.6,1037.6,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
130,11,"Agriculture, forestry, fishing and hunting",13,New Brunswick,1,Rural,1,Unincorporated,2018,1258,30,5000,30,60,60,114,114,179,179,5000,138.1,A,43.3,88,144.6,276.4,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
131,11,"Agriculture, forestry, fishing and hunting",13,New Brunswick,1,Rural,2,Incorporated,2018,1179,30,5000,30,187,187,435,435,966,966,5000,721.6,A,99.7,294.5,637.4,1854.7,700.5,B,87.6,284.6,618.3,1811.6,97.5,21.1,A,12.1,9.9,19.2,43.1,56.5,97.1,B,87.9,96.6,97,97.7,2.9,A,12.1,3.4,3,2.3
132,11,"Agriculture, forestry, fishing and hunting",13,New Brunswick,1,Rural,3,All businesses,2018,2437,30,5000,30,88,88,178,178,437,437,5000,420.4,A,54.2,130.6,269.5,1227.3,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
133,11,"Agriculture, forestry, fishing and hunting",13,New Brunswick,2,Urban,1,Unincorporated,2018,204,30,5000,30,55,55,108,108,190,190,5000,152.4,A,41.7,77.5,146.1,344.2,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
134,11,"Agriculture, forestry, fishing and hunting",13,New Brunswick,2,Urban,2,Incorporated,2018,306,30,5000,30,134,134,393,393,773,773,5000,661.3,A,73.2,264.4,543.1,1764.5,637.6,A,63.1,248.3,513.7,1725.3,96.7,23.7,B,10.1,16,29.3,39.2,47.4,96.4,A,86.2,93.9,94.6,97.8,3.6,B,13.8,6.1,5.4,2.2
135,11,"Agriculture, forestry, fishing and hunting",13,New Brunswick,2,Urban,3,All businesses,2018,510,30,5000,30,79,79,204,204,483,483,5000,457.7,A,51.4,132.4,330.3,1316.9,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
136,11,"Agriculture, forestry, fishing and hunting",24,Québec,1,Rural,1,Unincorporated,2018,1525,30,5000,30,46,46,84,84,187,187,5000,134.1,A,37.1,63,134.5,301.9,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
137,11,"Agriculture, forestry, fishing and hunting",24,Québec,1,Rural,2,Incorporated,2018,9229,30,5000,30,181,181,437,437,841,841,5000,673.1,A,95.7,301.9,610.3,1684.5,623.1,A,78.9,271.1,567,1575.2,97.9,50,B,16.8,30.8,43.3,109.3,84.6,92.6,A,82.5,89.8,92.9,93.5,7.4,B,17.5,10.2,7.1,6.5
138,11,"Agriculture, forestry, fishing and hunting",24,Québec,1,Rural,3,All businesses,2018,10754,30,5000,30,133,133,349,349,741,741,5000,596.7,A,70.6,229.3,527.5,1559.3,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
139,11,"Agriculture, forestry, fishing and hunting",24,Québec,2,Urban,1,Unincorporated,2018,502,30,5000,30,44,44,66,66,120,120,5000,112.4,A,36.3,53.8,87.5,271.8,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
140,11,"Agriculture, forestry, fishing and hunting",24,Québec,2,Urban,2,Incorporated,2018,3331,30,5000,30,136,136,388,388,883,883,5000,695.1,A,74.6,248,594.5,1863.4,635.5,A,58.7,211.9,542.7,1728.7,95.5,59.6,B,15.9,36.1,51.8,134.6,77.5,91.4,A,78.7,85.4,91.3,92.8,8.6,B,21.3,14.6,8.7,7.2
141,11,"Agriculture, forestry, fishing and hunting",24,Québec,2,Urban,3,All businesses,2018,3833,30,5000,30,97,97,302,302,764,764,5000,618.8,A,57.7,183.3,503,1731.1,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
142,11,"Agriculture, forestry, fishing and hunting",35,Ontario,1,Rural,1,Unincorporated,2018,826,30,5000,30,49,49,86,86,177,177,5000,159.8,A,39,65.7,123.9,410.8,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
143,11,"Agriculture, forestry, fishing and hunting",35,Ontario,1,Rural,2,Incorporated,2018,5174,30,5000,30,236,236,604,604,1237,1237,5000,903.2,A,119.2,412.2,875.2,2206.2,43.6,A,96.7,379.4,824.8,2073.7,97.3,59.6,B,22.5,32.8,50.4,132.5,85.7,93.4,A,81.1,92,94.2,94,6.6,B,18.9,8,5.8,6
144,11,"Agriculture, forestry, fishing and hunting",35,Ontario,1,Rural,3,All businesses,2018,6000,30,5000,30,158,158,494,494,1097,1097,5000,800.9,A,80.9,304.6,751.3,2066.6,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
145,11,"Agriculture, forestry, fishing and hunting",35,Ontario,2,Urban,1,Unincorporated,2018,895,30,5000,30,44,44,73,73,139,139,5000,149.3,A,36.3,56.6,101,403.3,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
146,11,"Agriculture, forestry, fishing and hunting",35,Ontario,2,Urban,2,Incorporated,2018,5052,30,5000,30,169,169,482,482,1077,1077,5000,807.7,A,86.3,308.1,731.3,2105.1,74.5,A,64.3,271,678.8,1979.8,95.6,59.3,B,22,37.2,52.6,125.3,78.8,92.7,A,74.5,87.9,92.8,94,7.3,B,25.5,12.1,7.2,6
147,11,"Agriculture, forestry, fishing and hunting",35,Ontario,2,Urban,3,All businesses,2018,5947,30,5000,30,110,110,364,364,928,928,5000,708.6,A,61.8,217,609,1946.7,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
148,11,"Agriculture, forestry, fishing and hunting",49,Prairies,1,Rural,1,Unincorporated,2018,1095,30,5000,30,40,40,58,58,101,101,5000,102.4,A,34.8,48.1,75.2,251.6,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
149,11,"Agriculture, forestry, fishing and hunting",49,Prairies,1,Rural,2,Incorporated,2018,17638,30,5000,30,250,250,605,605,1193,1193,5000,885.8,B,127.4,421.5,868.9,2125.5,12,B,100.4,378.8,798.9,1969.7,97.3,73.9,A,26.9,42.7,70.1,155.8,93,91.7,B,78.9,89.9,91.9,92.7,8.3,A,21.1,10.1,8.1,7.3
150,11,"Agriculture, forestry, fishing and hunting",49,Prairies,1,Rural,3,All businesses,2018,18733,30,5000,30,205,205,557,557,1145,1145,5000,840,B,99.6,371.6,818.7,2070.3,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
151,11,"Agriculture, forestry, fishing and hunting",49,Prairies,2,Urban,1,Unincorporated,2018,474,30,5000,30,42,42,63,63,108,108,5000,102.4,A,35.9,51.6,82.6,239.6,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
152,11,"Agriculture, forestry, fishing and hunting",49,Prairies,2,Urban,2,Incorporated,2018,5041,30,5000,30,153,153,456,456,1064,1064,5000,800.9,B,82.8,283.1,709.6,2128.1,720.6,B,59.7,240.9,641.6,1940.3,94.4,80.3,B,23.1,42.2,67.9,187.8,85.8,90,B,72.1,85.1,90.4,91.2,10,B,27.9,14.9,9.6,8.8
153,11,"Agriculture, forestry, fishing and hunting",49,Prairies,2,Urban,3,All businesses,2018,5515,30,5000,30,118,118,385,385,970,970,5000,740.9,B,66.7,228,635.9,2032.9,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
154,11,"Agriculture, forestry, fishing and hunting",46,Manitoba,1,Rural,1,Unincorporated,2018,362,30,5000,30,39,39,54,54,84,84,5000,82.7,A,34.5,45.6,67,183.8,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
155,11,"Agriculture, forestry, fishing and hunting",46,Manitoba,1,Rural,2,Incorporated,2018,3023,30,5000,30,323,323,746,746,1378,1378,5000,1014.1,A,154,526.6,1027.7,2348.1,954.9,A,124.1,491.5,970.6,2233.3,97,59.2,B,30,35,57.1,114.8,94,94.2,A,80.5,93.3,94.4,95.1,5.8,B,19.5,6.7,5.6,4.9
