"Small Business Profiles :  Financial ratios,  unincorporated and total businesses, Canada, regions and provinces/territories, 2017",,,,,,,,,,,,,,,,,,,
"Source : Statistics Canada, 2017",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
"Note : Values are averages in current dollars ( x $1,000) unless otherwise indicated. Data includes entrprises reporting annual total revenues of $30,000 to $5,000,000, inclusively. Calculations are profit margin based.",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
ID,"North American Industry Classification System, NAICS - code","North American Industry Classification System, NAICS",Geography - code,Geography,Location indicator - code,Location indicator,Incorporation status - code,Incorporation status,Reference year,Interest coverage ratio (times),"Interest coverage ratio (times), first quartile","Interest coverage ratio (times), second quartile","Interest coverage ratio (times), third quartile","Interest coverage ratio (times), fourth quartile",Gross margin (%),"Gross margin (%), first quartile","Gross margin (%), second quartile","Gross margin (%), third quartile","Gross margin (%), fourth quartile"
4744,491,Postal service,60,Yukon,1,Rural,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X
4745,491,Postal service,60,Yukon,2,Urban,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
4746,491,Postal service,60,Yukon,2,Urban,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X
4747,491,Postal service,61,Nordwest Territories,1,Rural,1,Unincorporated,2017,..,..,..,..,..,..,..,..,..,..
4748,491,Postal service,61,Nordwest Territories,1,Rural,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X
4749,491,Postal service,61,Nordwest Territories,2,Urban,1,Unincorporated,2017,..,..,..,..,..,..,..,..,..,..
4750,491,Postal service,61,Nordwest Territories,2,Urban,3,All businesses,2017,..,..,..,..,..,..,..,..,..,..
4751,491,Postal service,62,Nunavut,1,Rural,1,Unincorporated,2017,..,..,..,..,..,..,..,..,..,..
4752,491,Postal service,62,Nunavut,1,Rural,3,All businesses,2017,..,..,..,..,..,..,..,..,..,..
4753,492,Couriers and messengers,0,Canada,1,Rural,1,Unincorporated,2017,53.3,12.3,38.2,99.3,213.6,88.3,75.1,93.6,96,99.3
4754,492,Couriers and messengers,0,Canada,1,Rural,3,All businesses,2017,35,-1.2,25.7,75.4,230.7,77.1,65,73.5,93.3,99.3
4755,492,Couriers and messengers,0,Canada,2,Urban,1,Unincorporated,2017,81.9,19.1,81.4,149,389.9,88.8,73.5,94.2,97.5,99.1
4756,492,Couriers and messengers,0,Canada,2,Urban,3,All businesses,2017,50.3,3.9,43.6,102.6,284.1,73.3,55.3,80.9,96.7,99.3
4757,492,Couriers and messengers,15,Altantic,1,Rural,1,Unincorporated,2017,74.5,2.7,35.7,149.5,1453.2,90.4,85.8,82.5,100,99.6
4758,492,Couriers and messengers,15,Altantic,1,Rural,3,All businesses,2017,23.8,-2.7,18.8,54.3,1763.6,73.7,58.4,77,82.6,99.7
4759,492,Couriers and messengers,15,Altantic,2,Urban,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
4760,492,Couriers and messengers,15,Altantic,2,Urban,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X
4761,492,Couriers and messengers,10,Newfoundland and Labrador,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
4762,492,Couriers and messengers,10,Newfoundland and Labrador,1,Rural,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X
4763,492,Couriers and messengers,10,Newfoundland and Labrador,2,Urban,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
4764,492,Couriers and messengers,10,Newfoundland and Labrador,2,Urban,3,All businesses,2017,33.8,3.4,92.9,136.9,114,90.2,83.8,96.7,100,99.9
4765,492,Couriers and messengers,11,Prince Edward Island,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
4766,492,Couriers and messengers,11,Prince Edward Island,1,Rural,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X
4767,492,Couriers and messengers,11,Prince Edward Island,2,Urban,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
4768,492,Couriers and messengers,11,Prince Edward Island,2,Urban,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X
4769,492,Couriers and messengers,12,Nova Scotia,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
4770,492,Couriers and messengers,12,Nova Scotia,1,Rural,3,All businesses,2017,37.4,1.7,32,30.1,1576.2,71.9,73.2,63.5,92.6,99.4
4771,492,Couriers and messengers,12,Nova Scotia,2,Urban,1,Unincorporated,2017,76.7,28.2,47.3,179.6,670.5,88.5,71.6,99.3,99.5,99.8
4772,492,Couriers and messengers,12,Nova Scotia,2,Urban,3,All businesses,2017,58.7,22,38.8,126.9,628.8,70.5,56.4,82.9,99.7,99.8
4773,492,Couriers and messengers,13,New Brunswick,1,Rural,1,Unincorporated,2017,125.9,4.8,109.9,88.1,5259.6,89.6,77.9,97,100,100
4774,492,Couriers and messengers,13,New Brunswick,1,Rural,3,All businesses,2017,10.9,-2.5,15.8,58.4,8093.6,68.1,52,84.2,100,100
4775,492,Couriers and messengers,13,New Brunswick,2,Urban,1,Unincorporated,2017,82.6,17,103,104,815.7,94.3,85,98.8,99.1,99.5
4776,492,Couriers and messengers,13,New Brunswick,2,Urban,3,All businesses,2017,26.8,1.5,61.7,151.7,577.9,90.7,83.8,92.4,98.9,99.4
4777,492,Couriers and messengers,24,Québec,1,Rural,1,Unincorporated,2017,104.8,35.8,124.6,129.7,336.1,88.9,77.9,99.3,99.6,99.1
4778,492,Couriers and messengers,24,Québec,1,Rural,3,All businesses,2017,24.5,2.5,21.2,134.1,200.5,80.6,70.5,82.3,93,99.6
4779,492,Couriers and messengers,24,Québec,2,Urban,1,Unincorporated,2017,124.6,30.4,114.2,358.9,1063.5,82.4,61.9,94.1,98.4,99.5
4780,492,Couriers and messengers,24,Québec,2,Urban,3,All businesses,2017,44.1,2.6,37,113.9,199.5,69.6,50.2,74.1,95.3,99.4
4781,492,Couriers and messengers,35,Ontario,1,Rural,1,Unincorporated,2017,53.7,7.1,68,104,242.2,85.1,68.6,90.9,91.4,99.7
4782,492,Couriers and messengers,35,Ontario,1,Rural,3,All businesses,2017,64.2,0.5,56.6,68.8,414.8,76.9,56.6,84.1,92.5,99.8
4783,492,Couriers and messengers,35,Ontario,2,Urban,1,Unincorporated,2017,80.2,17.8,82.2,148.4,350.6,89,74.7,93.2,97.3,99.3
4784,492,Couriers and messengers,35,Ontario,2,Urban,3,All businesses,2017,48.8,1.8,42.2,78.6,370,70.5,53.6,72.5,96.2,99.3
4785,492,Couriers and messengers,49,Prairies,1,Rural,1,Unincorporated,2017,40.7,11.4,60.5,40.3,103.9,88.9,75.3,95.2,96.3,99.7
4786,492,Couriers and messengers,49,Prairies,1,Rural,3,All businesses,2017,33.6,1.8,36.1,97.2,82.4,73,58,71.4,97.2,97.5
4787,492,Couriers and messengers,49,Prairies,2,Urban,1,Unincorporated,2017,55.2,12.5,60.7,108.3,359.6,88.1,69.9,96,98,99.4
4788,492,Couriers and messengers,49,Prairies,2,Urban,3,All businesses,2017,42.3,2.2,35.1,81.9,273.6,78.3,58.9,86.6,98.1,99.4
4789,492,Couriers and messengers,46,Manitoba,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
4790,492,Couriers and messengers,46,Manitoba,1,Rural,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X
4791,492,Couriers and messengers,46,Manitoba,2,Urban,1,Unincorporated,2017,71.4,28.6,41.5,107.2,409.5,85.8,65.9,94.7,99.4,99.1
4792,492,Couriers and messengers,46,Manitoba,2,Urban,3,All businesses,2017,63.5,22.1,50.4,97.8,280.1,68.1,55.8,85.6,98.5,99.5
4793,492,Couriers and messengers,47,Saskatchewan,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
4794,492,Couriers and messengers,47,Saskatchewan,1,Rural,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X
4795,492,Couriers and messengers,47,Saskatchewan,2,Urban,1,Unincorporated,2017,28,6.2,30.4,104.5,326.8,83.8,63.1,95.5,98.6,99.7
4796,492,Couriers and messengers,47,Saskatchewan,2,Urban,3,All businesses,2017,30.4,5.7,30.9,83.5,331.5,81.6,63.7,95.5,97.6,99.4
4797,492,Couriers and messengers,48,Alberta,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
4798,492,Couriers and messengers,48,Alberta,1,Rural,3,All businesses,2017,45,-2.4,25,251.6,95.5,70.6,50.6,57.7,96.8,98.6
4799,492,Couriers and messengers,48,Alberta,2,Urban,1,Unincorporated,2017,77.3,17.7,81.5,117.3,366.4,90.7,75.5,95.5,97.8,99.3
4800,492,Couriers and messengers,48,Alberta,2,Urban,3,All businesses,2017,43.2,-0.5,31.1,89.8,230.1,80,59.8,83.8,97.8,99.4
4801,492,Couriers and messengers,59,British Columbia,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
4802,492,Couriers and messengers,59,British Columbia,1,Rural,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X
4803,492,Couriers and messengers,59,British Columbia,2,Urban,1,Unincorporated,2017,105.6,26,106.9,205.2,349.1,91.3,79.7,95.2,96.5,98.4
4804,492,Couriers and messengers,59,British Columbia,2,Urban,3,All businesses,2017,99.3,22.4,59.3,214.1,423.2,75,58,90.9,96.5,98.8
4805,492,Couriers and messengers,63,Territories,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
4806,492,Couriers and messengers,63,Territories,1,Rural,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X
4807,492,Couriers and messengers,63,Territories,2,Urban,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
4808,492,Couriers and messengers,63,Territories,2,Urban,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X
4809,492,Couriers and messengers,60,Yukon,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
4810,492,Couriers and messengers,60,Yukon,1,Rural,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X
4811,492,Couriers and messengers,60,Yukon,2,Urban,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
4812,492,Couriers and messengers,60,Yukon,2,Urban,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X
4813,492,Couriers and messengers,61,Nordwest Territories,1,Rural,1,Unincorporated,2017,..,..,..,..,..,..,..,..,..,..
4814,492,Couriers and messengers,61,Nordwest Territories,1,Rural,3,All businesses,2017,..,..,..,..,..,..,..,..,..,..
4815,492,Couriers and messengers,61,Nordwest Territories,2,Urban,1,Unincorporated,2017,..,..,..,..,..,..,..,..,..,..
4816,492,Couriers and messengers,61,Nordwest Territories,2,Urban,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X
4817,492,Couriers and messengers,62,Nunavut,1,Rural,1,Unincorporated,2017,..,..,..,..,..,..,..,..,..,..
4818,492,Couriers and messengers,62,Nunavut,1,Rural,3,All businesses,2017,..,..,..,..,..,..,..,..,..,..
4819,493,Warehousing and storage,0,Canada,1,Rural,1,Unincorporated,2017,5.7,0.7,4.5,4,46,73.8,56.3,60.6,79.5,99
4820,493,Warehousing and storage,0,Canada,1,Rural,3,All businesses,2017,5.6,-4.1,4,9.8,9.4,76.4,61,72.4,76.9,96.9
4821,493,Warehousing and storage,0,Canada,2,Urban,1,Unincorporated,2017,12.2,1.3,6.3,15.3,461.7,76.2,67.8,60.6,97.6,99.8
4822,493,Warehousing and storage,0,Canada,2,Urban,3,All businesses,2017,4.1,-2.1,3.5,8.3,15.9,75.3,63.5,66.4,82.5,96.6
4823,493,Warehousing and storage,15,Altantic,1,Rural,1,Unincorporated,2017,35.9,X,X,X,X,55.5,X,X,X,X
4824,493,Warehousing and storage,15,Altantic,1,Rural,3,All businesses,2017,3.3,-2.6,3.8,4,7.7,60.2,39,40.9,86.5,99.2
4825,493,Warehousing and storage,15,Altantic,2,Urban,1,Unincorporated,2017,5.4,X,X,X,X,80.7,X,X,X,X
4826,493,Warehousing and storage,15,Altantic,2,Urban,3,All businesses,2017,4.2,-0.9,2.1,5.8,11.4,82.2,98.3,72.9,84.2,75.3
4827,493,Warehousing and storage,10,Newfoundland and Labrador,1,Rural,1,Unincorporated,2017,..,..,..,..,..,..,..,..,..,..
4828,493,Warehousing and storage,10,Newfoundland and Labrador,1,Rural,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X
4829,493,Warehousing and storage,10,Newfoundland and Labrador,2,Urban,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
4830,493,Warehousing and storage,10,Newfoundland and Labrador,2,Urban,3,All businesses,2017,9.3,X,1.8,47.2,X,61.9,X,62.5,56.8,X
4831,493,Warehousing and storage,11,Prince Edward Island,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
4832,493,Warehousing and storage,11,Prince Edward Island,1,Rural,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X
4833,493,Warehousing and storage,11,Prince Edward Island,2,Urban,1,Unincorporated,2017,..,..,..,..,..,..,..,..,..,..
4834,493,Warehousing and storage,11,Prince Edward Island,2,Urban,3,All businesses,2017,4.4,X,X,X,X,99.9,X,X,X,X
4835,493,Warehousing and storage,12,Nova Scotia,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
4836,493,Warehousing and storage,12,Nova Scotia,1,Rural,3,All businesses,2017,1.7,X,2.3,X,8.7,30.2,X,36.2,X,95.9
4837,493,Warehousing and storage,12,Nova Scotia,2,Urban,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
4838,493,Warehousing and storage,12,Nova Scotia,2,Urban,3,All businesses,2017,3.7,-1,2.6,6.7,3.5,93.7,97.9,72.9,100,100
4839,493,Warehousing and storage,13,New Brunswick,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
4840,493,Warehousing and storage,13,New Brunswick,1,Rural,3,All businesses,2017,4.1,-18.6,X,3.6,X,70.3,68.8,X,90.5,X
4841,493,Warehousing and storage,13,New Brunswick,2,Urban,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
4842,493,Warehousing and storage,13,New Brunswick,2,Urban,3,All businesses,2017,1.7,-5.4,0.4,5.8,4.8,90.2,93,95,78.3,99.7
4843,493,Warehousing and storage,24,Québec,1,Rural,1,Unincorporated,2017,2.9,-0.4,1.7,17,5.5,60.2,43.6,79.9,56.7,72.5
4844,493,Warehousing and storage,24,Québec,1,Rural,3,All businesses,2017,4.2,-9.2,8.3,10.5,5.3,75,77.6,78.1,56.9,97.5
4845,493,Warehousing and storage,24,Québec,2,Urban,1,Unincorporated,2017,11.3,-1.1,4.8,105.4,711.5,75.4,68.2,62.7,96.6,100
4846,493,Warehousing and storage,24,Québec,2,Urban,3,All businesses,2017,4.4,-3.1,3.3,5.6,19.6,76.3,70.6,61,84,99.1
4847,493,Warehousing and storage,35,Ontario,1,Rural,1,Unincorporated,2017,4.4,1.2,3.4,3.2,54.2,82.1,58.4,66.8,93.9,100
4848,493,Warehousing and storage,35,Ontario,1,Rural,3,All businesses,2017,7,-1.6,2.6,8.5,16.4,77.9,48.1,90.7,73.4,93.6
4849,493,Warehousing and storage,35,Ontario,2,Urban,1,Unincorporated,2017,13.1,3.5,10.8,11,352.5,67.5,62.7,49.8,96.6,98.8
4850,493,Warehousing and storage,35,Ontario,2,Urban,3,All businesses,2017,3.2,-2.5,3.9,10.3,14.9,72.3,57.2,61.4,80.6,97.4
4851,493,Warehousing and storage,49,Prairies,1,Rural,1,Unincorporated,2017,8.5,3.4,3.5,10,48,76.5,43.7,75.5,98.7,100
4852,493,Warehousing and storage,49,Prairies,1,Rural,3,All businesses,2017,6.3,-4.6,2.8,8.1,12.1,92.2,92,67.7,98.4,99.1
4853,493,Warehousing and storage,49,Prairies,2,Urban,1,Unincorporated,2017,28.2,19.1,13,29.3,X,93.1,76,97.6,99.9,100
4854,493,Warehousing and storage,49,Prairies,2,Urban,3,All businesses,2017,5.1,-0.9,3.5,18.8,24.1,80.3,71.3,81.4,79.1,94.7
4855,493,Warehousing and storage,46,Manitoba,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
4856,493,Warehousing and storage,46,Manitoba,1,Rural,3,All businesses,2017,2.7,-0.6,1.3,2.9,6.2,95,100,80.1,99.7,96.2
4857,493,Warehousing and storage,46,Manitoba,2,Urban,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
4858,493,Warehousing and storage,46,Manitoba,2,Urban,3,All businesses,2017,4.1,-10.5,1.9,17.3,47,67.5,57.3,67.6,71.5,90.5
4859,493,Warehousing and storage,47,Saskatchewan,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
4860,493,Warehousing and storage,47,Saskatchewan,1,Rural,3,All businesses,2017,7.4,-9.7,3,5.8,9.9,94,98.2,72.1,81.3,98.7
4861,493,Warehousing and storage,47,Saskatchewan,2,Urban,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
4862,493,Warehousing and storage,47,Saskatchewan,2,Urban,3,All businesses,2017,0.9,-0.3,0.1,8.3,14.6,88,99.1,41.7,95,95.3
4863,493,Warehousing and storage,48,Alberta,1,Rural,1,Unincorporated,2017,14.2,X,X,X,X,97,X,X,X,X
4864,493,Warehousing and storage,48,Alberta,1,Rural,3,All businesses,2017,8.2,-14.6,2.8,10.4,40.3,90.9,64.5,80.4,100,99.8
4865,493,Warehousing and storage,48,Alberta,2,Urban,1,Unincorporated,2017,25.4,5.2,17,39.8,X,95.3,81.7,99.5,100,100
4866,493,Warehousing and storage,48,Alberta,2,Urban,3,All businesses,2017,6.5,-0.2,5.1,15.2,29,83.5,78.5,84.2,80.9,92.8
4867,493,Warehousing and storage,59,British Columbia,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
4868,493,Warehousing and storage,59,British Columbia,1,Rural,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X
4869,493,Warehousing and storage,59,British Columbia,2,Urban,1,Unincorporated,2017,5.6,-6.1,2.3,16.1,545.5,93.2,75.8,98.1,98.7,89.1
4870,493,Warehousing and storage,59,British Columbia,2,Urban,3,All businesses,2017,5.1,-1.6,2.7,5.8,26,76.8,62.9,71.1,83.4,99.4
4871,493,Warehousing and storage,63,Territories,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
4872,493,Warehousing and storage,63,Territories,1,Rural,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X
4873,493,Warehousing and storage,63,Territories,2,Urban,1,Unincorporated,2017,..,..,..,..,..,..,..,..,..,..
4874,493,Warehousing and storage,63,Territories,2,Urban,3,All businesses,2017,51.9,X,X,X,X,100,X,X,X,X
4875,493,Warehousing and storage,60,Yukon,1,Rural,1,Unincorporated,2017,..,..,..,..,..,..,..,..,..,..
4876,493,Warehousing and storage,60,Yukon,1,Rural,3,All businesses,2017,..,..,..,..,..,..,..,..,..,..
4877,493,Warehousing and storage,60,Yukon,2,Urban,1,Unincorporated,2017,..,..,..,..,..,..,..,..,..,..
4878,493,Warehousing and storage,60,Yukon,2,Urban,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X
4879,493,Warehousing and storage,61,Nordwest Territories,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
4880,493,Warehousing and storage,61,Nordwest Territories,1,Rural,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X
4881,493,Warehousing and storage,61,Nordwest Territories,2,Urban,1,Unincorporated,2017,..,..,..,..,..,..,..,..,..,..
4882,493,Warehousing and storage,61,Nordwest Territories,2,Urban,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X
4883,493,Warehousing and storage,62,Nunavut,1,Rural,1,Unincorporated,2017,..,..,..,..,..,..,..,..,..,..
4884,493,Warehousing and storage,62,Nunavut,1,Rural,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X
4885,51,Information and cultural industries,0,Canada,1,Rural,1,Unincorporated,2017,39.9,5.3,36.4,245.3,722.4,75,50.8,79.9,95.3,99.4
4886,51,Information and cultural industries,0,Canada,1,Rural,3,All businesses,2017,19.1,-11,11.8,39.8,271.9,72.1,62.3,70.1,80.5,98.1
4887,51,Information and cultural industries,0,Canada,2,Urban,1,Unincorporated,2017,118.9,18.6,115,370.9,1989.1,86.9,66.5,90.9,98,99.9
4888,51,Information and cultural industries,0,Canada,2,Urban,3,All businesses,2017,16.5,-13.1,28.9,105.7,475,71.1,57.3,70,90.1,98.9
4889,51,Information and cultural industries,15,Altantic,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
4890,51,Information and cultural industries,15,Altantic,1,Rural,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X
4891,51,Information and cultural industries,15,Altantic,2,Urban,1,Unincorporated,2017,91,13.3,89.8,181.1,3301.5,86.5,64.7,89.3,98.6,99.9
4892,51,Information and cultural industries,15,Altantic,2,Urban,3,All businesses,2017,8.8,-11.4,19.2,38.4,167,72.6,63.8,71.7,90.2,99.1
4893,51,Information and cultural industries,10,Newfoundland and Labrador,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
4894,51,Information and cultural industries,10,Newfoundland and Labrador,1,Rural,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X
4895,51,Information and cultural industries,10,Newfoundland and Labrador,2,Urban,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
4896,51,Information and cultural industries,10,Newfoundland and Labrador,2,Urban,3,All businesses,2017,4.6,-35.2,16.7,12.5,198.3,64.9,50.7,59.8,95,99.2
4897,51,Information and cultural industries,11,Prince Edward Island,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
4898,51,Information and cultural industries,11,Prince Edward Island,1,Rural,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X
4899,51,Information and cultural industries,11,Prince Edward Island,2,Urban,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
4900,51,Information and cultural industries,11,Prince Edward Island,2,Urban,3,All businesses,2017,41.6,-3.6,58.9,73.3,144.7,84,83.9,76.7,97.1,99.5
4901,51,Information and cultural industries,12,Nova Scotia,1,Rural,1,Unincorporated,2017,62,6.5,56.4,148.4,X,77.1,59,78.9,84.5,99.5
4902,51,Information and cultural industries,12,Nova Scotia,1,Rural,3,All businesses,2017,30.2,-2.9,17.4,66.6,1124.2,75.6,72.5,68.8,84.6,97.6
4903,51,Information and cultural industries,12,Nova Scotia,2,Urban,1,Unincorporated,2017,115.3,14.9,198.5,453.9,4290.3,87.4,63.6,92.5,99.4,99.9
4904,51,Information and cultural industries,12,Nova Scotia,2,Urban,3,All businesses,2017,6.8,-8.9,15.1,114.1,127.8,71,64,68.9,87.7,99.4
4905,51,Information and cultural industries,13,New Brunswick,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
4906,51,Information and cultural industries,13,New Brunswick,1,Rural,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X
4907,51,Information and cultural industries,13,New Brunswick,2,Urban,1,Unincorporated,2017,69.1,11.9,177.3,160.8,1806.7,81.3,59.7,85.2,99.2,99.9
4908,51,Information and cultural industries,13,New Brunswick,2,Urban,3,All businesses,2017,21.5,-7.7,43,147.9,168.1,82.8,82.2,79.3,87,97.3
4909,51,Information and cultural industries,24,Québec,1,Rural,1,Unincorporated,2017,68.7,12.1,64.9,376,717.4,68.8,45,70.2,94.5,99.9
4910,51,Information and cultural industries,24,Québec,1,Rural,3,All businesses,2017,19.2,-10,9.1,50.9,236.7,70.6,57.1,68.3,82.9,96.9
4911,51,Information and cultural industries,24,Québec,2,Urban,1,Unincorporated,2017,164.1,28.3,145.9,494.6,2272.3,87.6,66.3,92.6,97.7,99.8
4912,51,Information and cultural industries,24,Québec,2,Urban,3,All businesses,2017,18.1,-10.1,23.7,92.8,355.8,64.4,48.5,66,91.7,98.9
4913,51,Information and cultural industries,35,Ontario,1,Rural,1,Unincorporated,2017,26.2,3.6,28.6,209.7,563.3,74.1,52.8,78.2,95.6,99.6
4914,51,Information and cultural industries,35,Ontario,1,Rural,3,All businesses,2017,19.9,-3.5,16,17.8,458,73.5,59.5,76.2,79.7,99.3
4915,51,Information and cultural industries,35,Ontario,2,Urban,1,Unincorporated,2017,124.4,21.4,93.6,404.2,2351.9,86.5,65.5,90.7,98.2,99.9
4916,51,Information and cultural industries,35,Ontario,2,Urban,3,All businesses,2017,14.3,-14.5,31.7,100.6,487.8,71.5,57.5,69.4,88.3,98.8
4917,51,Information and cultural industries,49,Prairies,1,Rural,1,Unincorporated,2017,37.6,1.4,24.5,97.9,1855.3,74.2,48.9,72.3,91.5,98.9
4918,51,Information and cultural industries,49,Prairies,1,Rural,3,All businesses,2017,11.6,-6.7,7.7,35.4,99.7,67.5,64.4,63.4,71,95.6
4919,51,Information and cultural industries,49,Prairies,2,Urban,1,Unincorporated,2017,101.1,14.6,107.3,307,3414.8,85.4,63.5,88.4,97.3,99.9
4920,51,Information and cultural industries,49,Prairies,2,Urban,3,All businesses,2017,16.3,-7.1,18.9,111.5,662.5,76,67.6,73.4,90.8,99.1
4921,51,Information and cultural industries,46,Manitoba,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
4922,51,Information and cultural industries,46,Manitoba,1,Rural,3,All businesses,2017,8,-3.8,5.5,74.5,1871.6,60.6,54.3,59.1,73.3,95.5
4923,51,Information and cultural industries,46,Manitoba,2,Urban,1,Unincorporated,2017,72.4,11.6,73.7,336.3,967.9,81.8,65.3,79,94.5,99.8
4924,51,Information and cultural industries,46,Manitoba,2,Urban,3,All businesses,2017,18.8,-22.7,19,66.1,592.3,76.1,70.1,74.3,84.2,98.3
4925,51,Information and cultural industries,47,Saskatchewan,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
4926,51,Information and cultural industries,47,Saskatchewan,1,Rural,3,All businesses,2017,15.1,-7.7,19,59.8,21.8,71.5,76.6,58.2,72.5,99.3
4927,51,Information and cultural industries,47,Saskatchewan,2,Urban,1,Unincorporated,2017,63.5,6.4,95.9,152.3,2774.2,80.1,56.8,78,96.7,100
